"Date","IN_p2d","SEAS_p2d","IN_p1d","IN","SEAS","WL_MM_1d","IN_1d","OUT_1d","MEAN_7d","SD_7d","Prec_S","Tmax_S","Tmin_S","Snow_S"
1988-12-02,0.0511948630557717,1,0.047176247035088,0.0609480972610986,1,0.325859491778774,0.106971336721384,0.114591400802879,0.0546367718257106,0.0227484030819144,0.10752688172043,7,4,1
1988-12-03,0.0375291515944796,1,0.0511948630557717,0.047176247035088,1,0.342301943198804,0.0609480972610986,0.111683222399234,0.0567558452937432,0.0239737892189466,0,9,1,0
1988-12-04,0.0373343795904738,1,0.0375291515944796,0.0511948630557717,1,0.343796711509716,0.047176247035088,0.110883018461527,0.0595298217467955,0.0241673912912668,0,5.5,0,0
1988-12-05,0.0462915730604122,1,0.0373343795904738,0.0375291515944796,1,0.340807174887892,0.0511948630557717,0.109973075518624,0.0578024377007937,0.010875290254132,0.0403225806451613,10,2,1
1988-12-06,0.0275992037166442,1,0.0462915730604122,0.0373343795904738,1,0.339312406576981,0.0375291515944796,0.109391212399542,0.0558855991186613,0.00858471472842812,0.00537634408602151,11,-1,1
1988-12-07,0.0500451185723329,1,0.0275992037166442,0.0462915730604122,1,0.333333333333333,0.0373343795904738,0.108990541834807,0.055349378331244,0.00912575280146484,0,6,-2.5,0
1988-12-08,0.0317945334098366,1,0.0500451185723329,0.0275992037166442,1,0.327354260089686,0.0462915730604122,0.109063132575721,0.0440105021877097,0.00884153518200656,0,6,-5,0
1988-12-09,0.0271568667293062,1,0.0317945334098366,0.0500451185723329,1,0.324364723467862,0.0275992037166442,0.107317543218476,0.0424529338036003,0.0094711879311624,0,9,-4,0
1988-12-10,0.0457255917829248,1,0.0271568667293062,0.0317945334098366,1,0.315396113602392,0.0500451185723329,0.107607906182135,0.0402555461428501,0.0113753043008644,0,7,-2,0
1988-12-11,0.0547889240175817,1,0.0457255917829248,0.0271568667293062,1,0.31390134529148,0.0317945334098366,0.106771122576029,0.0368215466676407,0.0112146113703489,0,10,0,0
1988-12-12,0.0440423049890801,1,0.0547889240175817,0.0457255917829248,1,0.306427503736921,0.0271568667293062,0.106407600275574,0.0379924666945615,0.0115066628844903,0,7,-1,0
1988-12-13,0.0260923541922751,1,0.0440423049890801,0.0547889240175817,1,0.29745889387145,0.0457255917829248,0.107898837741676,0.0404859730412912,0.0124782313807735,0,7,-4,0
1988-12-14,0.0556406062191097,1,0.0260923541922751,0.0440423049890801,1,0.294469357249626,0.0547889240175817,0.108189769301217,0.0401646490311009,0.013128863938915,0,5,-2,0
1988-12-15,0.0272159094883257,1,0.0556406062191097,0.0260923541922751,1,0.294469357249626,0.0440423049890801,0.113612847290234,0.0399493848133339,0.012488134973683,0,13,-2,0
1988-12-16,0.0316237931139881,1,0.0272159094883257,0.0556406062191097,1,0.289985052316891,0.0260923541922751,0.113394506471608,0.0407487401914449,0.0123566535256034,0,4,-6,0
1988-12-17,0.0365744555180798,1,0.0316237931139881,0.0272159094883257,1,0.279521674140508,0.0556406062191097,0.100765044276167,0.0400946510598004,0.0107189527212241,0,0,-8,0
1988-12-18,0.0293327114060345,1,0.0365744555180798,0.0316237931139881,1,0.28101644245142,0.0272159094883257,0.088175573324415,0.0407327834004693,0.0113281541677896,0,6,-5,0
1988-12-19,0.0480784265351949,1,0.0293327114060345,0.0365744555180798,1,0.275037369207773,0.0316237931139881,0.088066402915102,0.0394254782197771,0.0105959740338326,0,5,-4.5,0
1988-12-20,0.0436705429095324,1,0.0480784265351949,0.0293327114060345,1,0.270553064275037,0.0365744555180798,0.107427282223671,0.0357888764181276,0.00855289307399423,0,10,-3,0
1988-12-21,0.0465064226736295,1,0.0436705429095324,0.0480784265351949,1,0.26457399103139,0.0293327114060345,0.110883587057408,0.0363654652104297,0.00878877144913934,0,5,-5,0
1988-12-22,0.026083946933351,1,0.0465064226736295,0.0436705429095324,1,0.255605381165919,0.0480784265351949,0.112738915419848,0.0388766350271807,0.0095950318036236,0,4,-4.5,0
1988-12-23,0.0261545218411412,1,0.026083946933351,0.0465064226736295,1,0.252615844544096,0.0436705429095324,0.112848085829161,0.0375717516635407,0.0112197863838822,0,4,-3.5,0
1988-12-24,0.0212515082488147,1,0.0261545218411412,0.026083946933351,1,0.24813153961136,0.0465064226736295,0.100328362638915,0.0374100427271157,0.0112900438621477,0,5,-4,0
1988-12-25,0.0284666485689222,1,0.0212515082488147,0.0261545218411412,1,0.246636771300448,0.026083946933351,0.0858469836563248,0.0366287182595661,0.00986973599117868,0,11.5,-1,0
1988-12-26,0.0389089555358195,1,0.0284666485689222,0.0212515082488147,1,0.240657698056801,0.0261545218411412,0.0859921651381543,0.0344397257925283,0.00872228567788797,0,5,-4,0
1988-12-27,0.0288906508217297,1,0.0389089555358195,0.0284666485689222,1,0.234678624813154,0.0212515082488147,0.0850827907911335,0.0343160025300837,0.00548971591404301,0,3,-5,0
1988-12-28,0.0314786891994617,1,0.0288906508217297,0.0389089555358195,1,0.227204783258595,0.0284666485689222,0.109101986627647,0.0330060781016015,0.0061322663575595,0,4.5,-5,0
1988-12-29,0.0213220831566049,1,0.0314786891994617,0.0288906508217297,1,0.218236173393124,0.0389089555358195,0.112229643041681,0.0308946649462011,0.0065977929147295,0,7,-5,0
1988-12-30,0.0215699245429701,1,0.0213220831566049,0.0314786891994617,1,0.212257100149477,0.0288906508217297,0.109974212710388,0.0287478458784628,0.00657556863400354,0,6.5,-6,0
1988-12-31,0.0354834773906273,1,0.0215699245429701,0.0213220831566049,1,0.203288490284006,0.0314786891994617,0.0969446485460925,0.028067579624642,0.00658474460484064,0,10,-5,0
1989-01-01,0.0310753173619318,1,0.0354834773906273,0.0215699245429701,1,0.197309417040359,0.0213220831566049,0.085227972272963,0.0274126371534747,0.00583532146113993,0,6,-5.5,0
1989-01-02,0.0351825666219029,1,0.0310753173619318,0.0354834773906273,1,0.1898355754858,0.0215699245429701,0.0857378132470118,0.029445775602305,0.00623987309801582,0,4,-6,0
1989-01-03,0.0352178540757981,1,0.0351825666219029,0.0310753173619318,1,0.182361733931241,0.0354834773906273,0.0868295173401421,0.029818442572735,0.00636764779418465,0,3,-7.5,0
1989-01-04,0.0262959480597548,1,0.0352178540757981,0.0351825666219029,1,0.179372197309417,0.0310753173619318,0.0869381191535733,0.0292861012993183,0.00569632776220516,0,3,-8,0
1989-01-05,0.0250406176176637,1,0.0262959480597548,0.0352178540757981,1,0.174887892376682,0.0351825666219029,0.0862105059567804,0.0301899874784709,0.00694503297160271,0,3.5,-9,0
1989-01-06,0.0170025563671969,1,0.0250406176176637,0.0262959480597548,1,0.171898355754858,0.0352178540757981,0.0862830966976951,0.0294495958870842,0.00981782681533402,0,2,-6,0
1989-01-07,0.0480169498939115,1,0.0170025563671969,0.0250406176176637,1,0.168908819133034,0.0262959480597548,0.0862830966976951,0.0299808150958069,0.00981792398339671,0,6,-6,0
1989-01-08,0.0312523074374735,1,0.0480169498939115,0.0170025563671969,1,0.162929745889387,0.0250406176176637,0.0837007237343442,0.0293283339278393,0.01107579719729,0,5,-2,0
1989-01-09,0.0448296620625113,1,0.0312523074374735,0.0480169498939115,1,0.15695067264574,0.0170025563671969,0.0855189038325039,0.0311188299997371,0.0120863555733863,0,7,-3.5,0
1989-01-10,0.045253940718352,1,0.0448296620625113,0.0312523074374735,1,0.147982062780269,0.0480169498939115,0.0850822221952517,0.031144114296243,0.0121468086885472,0,6,-4.5,0
1989-01-11,0.0447258189785402,1,0.045253940718352,0.0448296620625113,1,0.149476831091181,0.0312523074374735,0.0873022100499107,0.0325222707877585,0.0130245683685869,0,8,-4,0
1989-01-12,0.0201783120498263,1,0.0447258189785402,0.045253940718352,1,0.144992526158445,0.0448296620625113,0.0877023120187646,0.0339559974509805,0.0113426302805313,0,7,-2,0
1989-01-13,0.0249401758265724,1,0.0201783120498263,0.0447258189785402,1,0.144992526158445,0.045253940718352,0.088575106697387,0.0365888361536641,0.0104062341030324,0,8.5,-4,0
1989-01-14,0.0305276708189747,1,0.0249401758265724,0.0201783120498263,1,0.144992526158445,0.0447258189785402,0.078311951030198,0.0358942210725445,0.0104977642292252,0,8.5,-5.5,0
1989-01-15,0.0403687090544896,1,0.0305276708189747,0.0249401758265724,1,0.146487294469357,0.0201783120498263,0.0645216055760026,0.0370281667095981,0.0100211801805937,0,10,-4.5,0
1989-01-16,0.0407929877103303,1,0.0403687090544896,0.0305276708189747,1,0.142002989536622,0.0249401758265724,0.0651406169593644,0.0345296982703215,0.0107322409435376,0,9.5,-4.5,0
1989-01-17,0.0490605556126319,1,0.0407929877103303,0.0403687090544896,1,0.139013452914798,0.0305276708189747,0.0858115411796902,0.0358320413584666,0.00998516309641852,0,8.5,-5.5,0
1989-01-18,0.034654168479058,1,0.0490605556126319,0.0407929877103303,1,0.134529147982063,0.0403687090544896,0.0877023120187646,0.0352553735938693,0.00998095515445663,0,7.5,-5.5,0
1989-01-19,0.0201960939782904,1,0.034654168479058,0.0490605556126319,1,0.133034379671151,0.0407929877103303,0.088575106697387,0.0357991757216236,0.00911161977133669,0,8.5,-6.5,0
1989-01-20,0.0337734486033282,1,0.0201960939782904,0.034654168479058,1,0.131539611360239,0.0490605556126319,0.0872290507131141,0.0343603685074119,0.00979870472633716,0,7,-6,0
1989-01-21,0.0252353896216696,1,0.0337734486033282,0.0201960939782904,1,0.133034379671151,0.034654168479058,0.0759467816937095,0.0343629087829067,0.00977754590685866,0,7,-6.5,0
1989-01-22,0.0401386495965886,1,0.0252353896216696,0.0337734486033282,1,0.131539611360239,0.0201960939782904,0.0645581852444009,0.0356248048938719,0.00971402350884844,0,6,-4,0
1989-01-23,0.0401386495965886,1,0.0401386495965886,0.0252353896216696,1,0.127055306427504,0.0337734486033282,0.0649582872132548,0.0348687647228283,0.00747118260099317,0,10,-6,0
1989-01-24,0.0353948441513398,1,0.0401386495965886,0.0401386495965886,1,0.127055306427504,0.0252353896216696,0.0841013942990799,0.0348358990859853,0.00855480846417501,0,7,-6,0
1989-01-25,0.0437175007137149,1,0.0353948441513398,0.0401386495965886,1,0.121076233183856,0.0401386495965886,0.0872290507131141,0.0347424222125936,0.00740968880199484,0,12,-6,0
1989-01-26,0.0247984732049256,1,0.0437175007137149,0.0353948441513398,1,0.119581464872945,0.0401386495965886,0.0872290507131141,0.0327901777181233,0.00920933651102801,0,10,-6,0
1989-01-27,0.0203905895792632,1,0.0247984732049256,0.0437175007137149,1,0.118086696562033,0.0353948441513398,0.0866471875940325,0.0340849394659314,0.00860009492011862,0,9,-7,0
1989-01-28,0.0324943628561128,1,0.0203905895792632,0.0247984732049256,1,0.115097159940209,0.0437175007137149,0.0762377132532503,0.0347424222125936,0.00815151628807951,0,11,-6,0
1989-01-29,0.033784980752099,1,0.0324943628561128,0.0203905895792632,1,0.116591928251121,0.0247984732049256,0.0648491168039417,0.0328305852091557,0.00755052743115525,0,12,-6,0
1989-01-30,0.033784980752099,1,0.033784980752099,0.0324943628561128,1,0.113602391629297,0.0203905895792632,0.0649582872132548,0.0338675813855048,0.00783252130416523,0,12,-5,0
1989-01-31,0.0382459337601206,1,0.033784980752099,0.033784980752099,1,0.109118086696562,0.0324943628561128,0.0806805319419775,0.0329599144077205,0.00672126933959825,0,15,-4.5,0
1989-02-01,0.0382837932977962,1,0.0382459337601206,0.033784980752099,1,0.106128550074738,0.033784980752099,0.0833354956462431,0.0320522474299363,0.00721191253905597,0,14,-4,0
1989-02-02,0.022230236033372,1,0.0382837932977962,0.0382459337601206,1,0.103139013452915,0.033784980752099,0.0833354956462431,0.0324595459454764,0.00735194692976376,0,12,-4,0
1989-02-03,0.01984239023024,1,0.022230236033372,0.0382837932977962,1,0.100149476831091,0.0382459337601206,0.0833354956462431,0.0316833020289166,0.00739589340286672,0,10,-5,0
1989-02-04,0.0336142404562505,1,0.01984239023024,0.022230236033372,1,0.0986547085201794,0.0382837932977962,0.0742366348130992,0.0313164110044089,0.00741433525552805,0,7.5,-5,0
1989-02-05,0.0341093704229145,1,0.0336142404562505,0.01984239023024,1,0.0986547085201794,0.022230236033372,0.0687426718708127,0.0312380968116913,0.00787255903117367,0,8,-5,0
1989-02-06,0.0385703234309362,1,0.0341093704229145,0.0336142404562505,1,0.0941704035874439,0.01984239023024,0.063830572047608,0.0313980793259967,0.00789420765807124,0,10.5,-4,0
1989-02-07,0.0384113916868916,1,0.0385703234309362,0.0341093704229145,1,0.0896860986547085,0.0336142404562505,0.0646307759853157,0.0314444207075418,0.0075297362258213,0,14.5,-3.5,0
1989-02-08,0.0345692129356835,1,0.0384113916868916,0.0385703234309362,1,0.0896860986547085,0.0341093704229145,0.0656493207416494,0.0321280410902328,0.0078807022227241,0,15.5,-2,0
1989-02-09,0.0206206490371643,1,0.0345692129356835,0.0384113916868916,1,0.0896860986547085,0.0385703234309362,0.0656493207416494,0.0321516779369144,0.00683114527813496,0,13.5,-2.5,0
1989-02-10,0.0247456802255995,1,0.0206206490371643,0.0345692129356835,1,0.0911808669656203,0.0384113916868916,0.0653223781095922,0.0316210235994697,0.00726422144558921,0,9.5,-2,0
1989-02-11,0.0250638201167218,1,0.0247456802255995,0.0206206490371643,1,0.0926756352765321,0.0345692129356835,0.0665952747570685,0.0313910826000115,0.00738639502359252,0,11,-4,0
1989-02-12,0.0251521769529761,1,0.0250638201167218,0.0247456802255995,1,0.0926756352765321,0.0206206490371643,0.0654315485189052,0.0320915525993486,0.00729818706284575,0,11,-4,0
1989-02-13,0.0381282628466314,1,0.0251521769529761,0.0250638201167218,1,0.0881913303437967,0.0247456802255995,0.0647405149905105,0.0308700639794159,0.00650730114738338,0,14,-1,0
1989-02-14,0.0336142404562505,1,0.0381282628466314,0.0251521769529761,1,0.0852017937219731,0.0250638201167218,0.0653949688505069,0.0295904649122818,0.00717429457934441,0,13.5,-2,0
1989-02-15,0.0383049765191401,1,0.0336142404562505,0.0381282628466314,1,0.0822122571001495,0.0251521769529761,0.0655767300007347,0.0295273134002383,0.00726562775947202,0,13,-1,0
1989-02-16,0.0201783120498263,1,0.0383049765191401,0.0336142404562505,1,0.0792227204783258,0.0381282628466314,0.0647399463946287,0.0288420060815753,0.00799671778530312,0,11.5,-2,0
1989-02-17,0.0197540333939856,1,0.0201783120498263,0.0383049765191401,1,0.0807174887892377,0.0336142404562505,0.0646307759853157,0.0293756865934976,0.00784375045002394,0,11,-2,0
1989-02-18,0.0289587918472561,1,0.0197540333939856,0.0201783120498263,1,0.0807174887892377,0.0383049765191401,0.0651034686950843,0.0293124955953065,0.0078014019704714,0,9.5,-2,0
1989-02-19,0.033967944204301,1,0.0289587918472561,0.0197540333939856,1,0.0822122571001495,0.0201783120498263,0.0645216055760026,0.0285994031907902,0.00879346264025001,0,13,0.5,0
1989-02-20,0.0431374152036763,1,0.033967944204301,0.0289587918472561,1,0.077727952167414,0.0197540333939856,0.0636488108973802,0.0291558277237237,0.0207302885428562,0,12.5,-0.5,0
1989-02-21,0.0804696373149193,1,0.0431374152036763,0.033967944204301,1,0.0732436472346786,0.0289587918472561,0.0642306740164618,0.0304152230453415,0.0473058622017084,0,8,5,0
1989-02-22,0.15024774426141,1,0.0804696373149193,0.0431374152036763,1,0.0717488789237668,0.033967944204301,0.0653583891821086,0.0311308162392051,0.0535568822232688,0,6.5,5,0
1989-02-23,0.136582032800118,1,0.15024774426141,0.0804696373149193,1,0.0717488789237668,0.0431374152036763,0.0658676615602755,0.037824444361872,0.0493043425313011,0.0150537634408602,9,5,1
1989-02-24,0.0580234460561975,1,0.136582032800118,0.15024774426141,1,0.0747384155455904,0.0804696373149193,0.069250807057216,0.0538162683250535,0.0468761944907187,0.0645161290322581,7,4,1
1989-02-25,0.0467788485742183,1,0.0580234460561975,0.136582032800118,1,0.0896860986547085,0.15024774426141,0.075142028988947,0.070445371289381,0.0442983754702629,0.225806451612903,4.5,0.5,1
1989-02-26,0.0534859447637254,1,0.0467788485742183,0.0580234460561975,1,0.127055306427504,0.136582032800118,0.0745601658698654,0.0759124302411255,0.0440523987788036,0.225806451612903,9.5,0.5,1
1989-02-27,0.0448824550418374,2,0.0534859447637254,0.0467788485742183,1,0.159940209267563,0.0580234460561975,0.0689598754976751,0.0784581526306916,0.0462243548415501,0.00537634408602151,10.5,-1.5,1
1989-02-28,0.0445996026046103,2,0.0448824550418374,0.0534859447637254,1,0.167414050822123,0.0467788485742183,0.0825352917085354,0.081246438424895,0.0335857504730321,0,9,-1,0
1989-03-01,0.0448824550418374,2,0.0445996026046103,0.0448824550418374,2,0.168908819133034,0.0534859447637254,0.0871558913763176,0.0814957298303466,0.00983534505868917,0,12,-2,0
1989-03-02,0.0266143643539101,2,0.0448824550418374,0.0445996026046103,2,0.171898355754858,0.0448824550418374,0.0878109138321958,0.0763714391574453,0.0105615566286965,0,14,-2,0
1989-03-03,0.0258363819500189,2,0.0266143643539101,0.0448824550418374,2,0.171898355754858,0.0445996026046103,0.0872290507131141,0.0613192549832206,0.0102517495294365,0.0043010752688172,12,3,1
1989-03-04,0.0396788070838197,2,0.0258363819500189,0.0266143643539101,2,0.171898355754858,0.0448824550418374,0.0878109138321958,0.0456095880623337,0.00839160557118746,0,18,1,0
1989-03-05,0.0399616595210468,2,0.0396788070838197,0.0258363819500189,2,0.171898355754858,0.0266143643539101,0.0869381191535733,0.0410114360471654,0.0083309232746786,0,17,0,0
1989-03-06,0.0444226125290685,2,0.0399616595210468,0.0396788070838197,2,0.165919282511211,0.0258363819500189,0.0853377112781579,0.0399971444056799,0.0111835842412587,0,16.5,0,0
1989-03-07,0.0580883239903606,2,0.0444226125290685,0.0399616595210468,2,0.159940209267563,0.0396788070838197,0.0862830966976951,0.0380651036567258,0.011141404319261,0,16,0.5,0
1989-03-08,0.0442811863104549,2,0.0580883239903606,0.0444226125290685,2,0.158445440956652,0.0399616595210468,0.0868649598167767,0.0379994118691874,0.0103858523030717,0,15,2.5,0
1989-03-09,0.03089832728639,2,0.0442811863104549,0.0580883239903606,2,0.15695067264574,0.0444226125290685,0.0868649598167767,0.0399263720671517,0.0103445364754732,0,16.5,-0.5,0
1989-03-10,0.0260130956225276,2,0.03089832728639,0.0442811863104549,2,0.15695067264574,0.0580883239903606,0.0874468229358584,0.0398404765340971,0.0104412239132519,0,16,0.5,0
1989-03-11,0.0444756819114277,2,0.0260130956225276,0.03089832728639,2,0.161434977578475,0.0442811863104549,0.0865740282572359,0.040452471238737,0.0104791242779211,0,19,1,0
1989-03-12,0.0441044726379463,2,0.0444756819114277,0.0260130956225276,2,0.161434977578475,0.03089832728639,0.0865740282572359,0.0404777160490954,0.0104791242779211,0,19.5,2.5,0
1989-03-13,0.0444226125290685,2,0.0441044726379463,0.0444756819114277,2,0.15695067264574,0.0260130956225276,0.0857012335786135,0.0411629838816108,0.00940038532654978,0,19,2.5,0
1989-03-14,0.0536273709823389,2,0.0444226125290685,0.0441044726379463,2,0.150971599402093,0.0444756819114277,0.0869741302260898,0.0417548143268822,0.0181129128717708,0,18,7.5,0
1989-03-15,0.0817192707833833,2,0.0536273709823389,0.0444226125290685,2,0.150971599402093,0.0441044726379463,0.0862105059567804,0.0417548143268822,0.0176470578474109,0,15,6.5,0
1989-03-16,0.0636634576248928,2,0.0817192707833833,0.0536273709823389,2,0.150971599402093,0.0444226125290685,0.0868649598167767,0.0411175353257362,0.0155727088741421,0,10,7,0
1989-03-17,0.035907756046468,2,0.0636634576248928,0.0817192707833833,2,0.150971599402093,0.0536273709823389,0.0874468229358584,0.0464658331075831,0.0156028019662964,0.0010752688172043,10,7,1
1989-03-18,0.063681239553357,2,0.035907756046468,0.0636634576248928,2,0.153961136023916,0.0817192707833833,0.0901749459769206,0.0511465660130836,0.0154323926904598,0.0344086021505376,9,7,1
1989-03-19,0.0456076444664025,2,0.063681239553357,0.035907756046468,2,0.165919282511211,0.0636634576248928,0.0897388329355503,0.0525600889307893,0.0146401558406475,0.010752688172043,17.5,7,1
1989-03-20,0.0582653140659024,2,0.0456076444664025,0.063681239553357,2,0.171898355754858,0.035907756046468,0.0877023120187646,0.0553037400224935,0.0159449549335717,0.0010752688172043,15.5,4,1
1989-03-21,0.0408282751642254,2,0.0582653140659024,0.0456076444664025,2,0.168908819133034,0.063681239553357,0.0897754126039486,0.0555184788551301,0.0110868428291066,0.0462365591397849,15,4,1
1989-03-22,0.0492019818312455,2,0.0408282751642254,0.0582653140659024,2,0.174887892376682,0.0456076444664025,0.08930271989418,0.0574960076461064,0.0117721360662563,0.010752688172043,18,3.5,1
1989-03-23,0.0308277523785997,2,0.0492019818312455,0.0408282751642254,2,0.174887892376682,0.0582653140659024,0.0878109138321958,0.0556675653863759,0.011876375094996,0,17,4,0
1989-03-24,0.0352178540757981,2,0.0308277523785997,0.0492019818312455,2,0.179372197309417,0.0408282751642254,0.0886476974383018,0.0510222383932133,0.00957576933032551,0,15.5,0,0
1989-03-25,0.0350233584748253,2,0.0352178540757981,0.0308277523785997,2,0.177877428998505,0.0492019818312455,0.087519982272655,0.0463314233580286,0.00951224389064173,0,23,3,0
1989-03-26,0.0443695431467093,2,0.0350233584748253,0.0352178540757981,2,0.179372197309417,0.0308277523785997,0.0864288467754064,0.0462328659336472,0.00826747349192032,0,24,5,0
1989-03-27,0.0536273709823389,2,0.0443695431467093,0.0350233584748253,2,0.174887892376682,0.0352178540757981,0.0862830966976951,0.0421388829224284,0.0104959275179705,0,23.5,6,0
1989-03-28,0.0584950971207703,2,0.0536273709823389,0.0443695431467093,2,0.171898355754858,0.0350233584748253,0.0858829947288413,0.0419620113053293,0.0110452082325892,0,23.5,6,0
1989-03-29,0.0539813511334225,2,0.0584950971207703,0.0536273709823389,2,0.168908819133034,0.0443695431467093,0.0867557894074637,0.0412994480076774,0.0103509949024823,0,24,6.5,0
1989-03-30,0.0590610783982576,2,0.0539813511334225,0.0584950971207703,2,0.168908819133034,0.0536273709823389,0.0874468229358584,0.0438232797157552,0.012423434136405,0,24,7.5,0
1989-03-31,0.0268444238118111,2,0.0590610783982576,0.0539813511334225,2,0.171898355754858,0.0584950971207703,0.0882836065419644,0.0445060467589234,0.019430099944362,0,22,8,0
1989-04-01,0.0914547230602459,2,0.0268444238118111,0.0590610783982576,2,0.176382660687593,0.0539813511334225,0.0881750047285332,0.048539379047446,0.0956853523692885,0,15,9,0
1989-04-02,0.305463380049311,2,0.0914547230602459,0.0268444238118111,2,0.179372197309417,0.0590610783982576,0.0894479013760095,0.0473431747240192,0.115746158671068,0.0333333333333333,21,6,1
1989-04-03,0.27745469291696,2,0.305463380049311,0.0914547230602459,2,0.183856502242152,0.0268444238118111,0.0874113804592237,0.0554047982362222,0.112026108672597,0.0021505376344086,16,10,1
1989-04-04,0.130154525956475,2,0.27745469291696,0.305463380049311,2,0.177877428998505,0.0914547230602459,0.0918485131891326,0.0927039177937367,0.107052615715748,0.0612903225806452,11,8.5,1
1989-04-05,0.112505485928394,2,0.130154525956475,0.27745469291696,2,0.192825112107623,0.305463380049311,0.109961135005105,0.124679249498682,0.10184058972246,0.206451612903226,12,7,1
1989-04-06,0.202391882822988,2,0.112505485928394,0.130154525956475,2,0.276532137518685,0.27745469291696,0.125757676262388,0.134916310760926,0.0847057451093491,0.021505376344086,11,5,1
1989-04-07,0.130558174197038,2,0.202391882822988,0.112505485928394,2,0.348281016442451,0.130154525956475,0.134751915453274,0.143276901445922,0.0815887263858895,0.0021505376344086,15,2.5,1
1989-04-08,0.111228834063443,2,0.130558174197038,0.202391882822988,2,0.369207772795217,0.112505485928394,0.13515258601801,0.163752730649455,0.0637628273550757,0.00860215053763441,10,6.5,1
1989-04-09,0.107661238692054,2,0.111228834063443,0.130558174197038,2,0.384155455904335,0.202391882822988,0.145702124477685,0.178568980704487,0.0362005286086087,0.102150537634409,19.5,5,1
1989-04-10,0.174243512346705,2,0.107661238692054,0.111228834063443,2,0.427503736920777,0.130558174197038,0.144759013441675,0.181393853704944,0.0471708952764576,0,18,8,0
1989-04-11,0.22035433317918,2,0.174243512346705,0.107661238692054,2,0.446935724962631,0.111228834063443,0.196763550922488,0.153136404939622,0.0440274678906447,0,17.5,10,0
1989-04-12,0.151462504880529,2,0.22035433317918,0.174243512346705,2,0.451420029895366,0.107661238692054,0.226131528219458,0.138391950572443,0.0439798314109421,0,12.5,8,0
1989-04-13,0.0963878261938725,2,0.151462504880529,0.22035433317918,2,0.449925261584454,0.174243512346705,0.262155488909233,0.151277637318543,0.0451398739627577,0.0494623655913978,11,8.5,1
1989-04-14,0.113679431032955,2,0.0963878261938725,0.151462504880529,2,0.464872944693572,0.22035433317918,0.329481031958151,0.156842925740277,0.0445505350640985,0.0473118279569893,17,7,1
1989-04-15,0.117476364143214,2,0.113679431032955,0.0963878261938725,2,0.484304932735426,0.151462504880529,0.371296710300334,0.141699489078974,0.0427446668423262,0,20,4,0
1989-04-16,0.127273239316326,2,0.117476364143214,0.113679431032955,2,0.473841554559043,0.0963878261938725,0.377298808429024,0.139288240055534,0.0406395721063957,0.0010752688172043,20,5,1
1989-04-17,0.127701111211597,2,0.127273239316326,0.117476364143214,2,0.443946188340807,0.113679431032955,0.321102392575336,0.140180744352644,0.0182639351684654,0.0301075268817204,13,7,1
1989-04-18,0.141893562397536,2,0.127701111211597,0.127273239316326,2,0.428998505231689,0.117476364143214,0.310559677266242,0.14298245872754,0.0324216412907634,0.0258064516129032,19,8,1
1989-04-19,0.197983584592776,2,0.141893562397536,0.127701111211597,2,0.417040358744395,0.127273239316326,0.27565262842036,0.136333544279668,0.0290501888904882,0.043010752688172,11,7.5,1
1989-04-20,0.15358320715215,2,0.197983584592776,0.141893562397536,2,0.414050822122571,0.127701111211597,0.276532814845446,0.125124862739433,0.0290199142843168,0.021505376344086,14,7.5,1
1989-04-21,0.113880921166239,2,0.15358320715215,0.197983584592776,2,0.411061285500747,0.141893562397536,0.287374990652308,0.131770731269754,0.0292336308677445,0.0182795698924731,10,6.5,1
1989-04-22,0.115865395131841,2,0.113880921166239,0.15358320715215,2,0.411061285500747,0.197983584592776,0.31099181013644,0.139941499978079,0.0289277143320334,0.102150537634409,12,3.5,1
1989-04-23,0.151145416856505,2,0.115865395131841,0.113880921166239,2,0.426008968609865,0.15358320715215,0.320598806155987,0.139970284282834,0.0435238719396655,0.0376344086021505,18.5,1.5,1
1989-04-24,0.233631414298042,2,0.151145416856505,0.115865395131841,2,0.424514200298954,0.113880921166239,0.31234014050424,0.139740145852638,0.0507768521484126,0,19,4,0
1989-04-25,0.232801882728474,2,0.233631414298042,0.151145416856505,2,0.411061285500747,0.115865395131841,0.307245710934926,0.143150456929806,0.0496064194865831,0,10.5,8,0
1989-04-26,0.179018374743869,2,0.232801882728474,0.233631414298042,2,0.399103139013453,0.151145416856505,0.306407221541174,0.158283357370727,0.0541222423331445,0.121505376344086,12.5,7,1
1989-04-27,0.111188348696953,2,0.179018374743869,0.232801882728474,2,0.399103139013453,0.233631414298042,0.320086690798411,0.171270260275146,0.0541824839187311,0.103225806451613,10,6.5,1
1989-04-28,0.113479791264422,2,0.111188348696953,0.179018374743869,2,0.424514200298954,0.232801882728474,0.373440695838788,0.168560944582445,0.0593041235598897,0.0344086021505376,15,6,1
1989-04-29,0.0864129397895688,2,0.113479791264422,0.111188348696953,2,0.440956651718984,0.179018374743869,0.382098894863507,0.162504536231703,0.0630448846236399,0.0344086021505376,19.5,2,1
1989-04-30,0.102218517466111,2,0.0864129397895688,0.113479791264422,2,0.43796711509716,0.111188348696953,0.371038378238019,0.162447231960015,0.0527420524636686,0,19,2.5,0
1989-05-01,0.107739529851186,2,0.102218517466111,0.0864129397895688,2,0.414050822122571,0.113479791264422,0.339045193754599,0.15823973833969,0.0292700098389803,0,20,3,0
